t	x
758.4	5050.47
758.5	5050.47
758.6	5050.47
758.7	5050.47
758.8	5050.47
758.9	5050.47
759.0	5050.47
759.1	5050.47
759.2	5050.47
759.3	5050.47
759.4	5050.47
759.5	5050.47
759.6	5050.47
759.7	5050.47
759.8	5050.47
759.9	5050.47
760.0	5050.47
760.1	5050.47
760.2	5050.47
760.3	5050.47
760.4	5050.47
760.5	5050.47
760.6	5050.47
760.7	5050.47
760.8	5050.47
760.9	5050.47
761.0	5050.47
761.1	5050.47
761.2	5050.47
761.3	5050.47
761.4	5050.47
761.5	5050.47
761.6	5050.47
761.7	5050.47
761.8	5050.47
761.9	5050.47
762.0	5050.47
762.1	5050.47
762.2	5050.47
762.3	5050.47
762.4	5050.47
762.5	5050.47
762.6	5050.47
762.7	5050.47
762.8	5050.47
762.9	5050.47
763.0	5050.47
763.1	5050.47
763.2	5050.47
763.3	5050.47
763.4	5050.47
763.5	5050.47
763.6	5050.47
763.7	5050.47
763.8	5050.47
763.9	5050.47
764.0	5050.47
764.1	5050.47
764.2	5050.47
764.3	5050.47
764.4	5050.47
764.5	5050.47
764.6	5050.47
764.7	5050.47
764.8	5050.47
764.9	5050.47
765.0	5050.47
765.1	5050.47
765.2	5050.47
765.3	5050.47
765.4	5050.47
765.5	5050.47
765.6	5050.47
765.7	5050.47
765.8	5050.47
765.9	5050.47
766.0	5050.47
766.1	5050.47
766.2	5050.47
766.3	5050.47
766.4	5050.47
766.5	5050.47
766.6	5050.47
766.7	5050.47
766.8	5050.47
766.9	5050.47
767.0	5050.47
767.1	5050.47
767.2	5050.47
767.3	5050.47
767.4	5050.47
767.5	5050.47
767.6	5050.47
767.7	5050.47
767.8	5050.47
767.9	5050.47
768.0	5050.47
768.1	5050.47
768.2	5050.47
768.3	5050.47
768.4	5050.47
768.5	5050.47
768.6	5050.47
768.7	5050.47
768.8	5050.47
768.9	5050.47
769.0	5050.47
769.1	5050.47
769.2	5050.47
769.3	5050.47
769.4	5050.47
769.5	5050.47
769.6	5050.47
769.7	5050.47
769.8	5050.47
769.9	5050.47
770.0	5050.47
770.1	5050.47
770.2	5050.47
770.3	5050.47
770.4	5050.47
770.5	5050.47
770.6	5050.47
770.7	5050.47
770.8	5050.47
770.9	5050.47
771.0	5050.47
771.1	5050.47
771.2	5050.47
771.3	5050.47
771.4	5050.47
771.5	5050.47
771.6	5050.47
771.7	5050.47
771.8	5050.47
771.9	5050.47
772.0	5050.47
772.1	5050.47
772.2	5050.47
772.3	5050.47
772.4	5050.47
772.5	5050.47
772.6	5050.47
772.7	5050.47
772.8	5050.47
772.9	5050.47
773.0	5050.47
773.1	5050.47
773.2	5050.47
773.3	5050.47
773.4	5050.47
773.5	5050.47
773.6	5050.47
773.7	5050.47
773.8	5050.47
773.9	5050.47
774.0	5050.47
774.1	5050.47
774.2	5050.47
774.3	5050.47
774.4	5050.47
774.5	5050.51
774.6	5050.62
774.7	5050.8
774.8	5051.05
774.9	5051.37
775.0	5051.77
775.1	5052.24
775.2	5052.78
775.3	5053.39
775.4	5054.07
775.5	5054.83
775.6	5055.66
775.7	5056.56
775.8	5057.53
775.9	5058.57
776.0	5059.69
776.1	5060.88
776.2	5062.14
776.3	5063.47
776.4	5064.87
776.5	5066.35
776.6	5067.9
776.7	5069.52
776.8	5071.21
776.9	5072.97
777.0	5074.81
777.1	5076.72
777.2	5078.7
777.3	5080.75
777.4	5082.87
777.5	5085.07
777.6	5087.34
777.7	5089.68
777.8	5092.09
777.9	5094.57
778.0	5097.13
778.1	5099.76
778.2	5102.46
778.3	5105.23
778.4	5108.07
778.5	5110.99
778.6	5113.98
778.7	5117.04
778.8	5120.17
778.9	5123.37
779.0	5126.65
779.1	5130.0
779.2	5133.42
779.3	5136.91
779.4	5140.47
779.5	5144.11
779.6	5147.82
779.7	5151.6
779.8	5155.45
779.9	5159.37
780.0	5163.37
780.1	5167.44
780.2	5171.58
780.3	5175.79
780.4	5180.07
780.5	5184.43
780.6	5188.86
780.7	5193.36
780.8	5197.93
780.9	5202.57
781.0	5207.29
781.1	5212.08
781.2	5216.94
781.3	5221.84
781.4	5226.74
781.5	5231.64
781.6	5236.54
781.7	5241.44
781.8	5246.34
781.9	5251.24
782.0	5256.14
782.1	5261.04
782.2	5265.94
782.3	5270.84
782.4	5275.74
782.5	5280.64
782.6	5285.54
782.7	5290.44
782.8	5295.34
782.9	5300.24
783.0	5305.14
783.1	5310.04
783.2	5314.94
783.3	5319.84
783.4	5324.74
783.5	5329.69
783.6	5334.73
783.7	5339.87
783.8	5345.0
783.9	5350.13
784.0	5355.26
784.1	5360.39
784.2	5365.52
784.3	5370.65
784.4	5375.78
784.5	5380.91
784.6	5386.04
784.7	5391.17
784.8	5396.3
784.9	5401.43
785.0	5406.56
785.1	5411.69
785.2	5416.82
785.3	5421.95
785.4	5427.08
785.5	5432.21
785.6	5437.34
785.7	5442.47
785.8	5447.6
785.9	5452.73
786.0	5457.86
786.1	5462.99
786.2	5468.12
786.3	5473.25
786.4	5478.38
786.5	5483.51
786.6	5488.64
786.7	5493.77
786.8	5498.9
786.9	5504.03
787.0	5509.16
787.1	5514.29
787.2	5519.42
787.3	5524.55
787.4	5529.68
787.5	5534.81
787.6	5539.94
787.7	5545.07
787.8	5550.2
787.9	5555.33
788.0	5560.46
788.1	5565.59
788.2	5570.72
788.3	5575.85
788.4	5580.98
788.5	5586.11
788.6	5591.24
788.7	5596.37
788.8	5601.5
788.9	5606.63
789.0	5611.76
789.1	5616.89
789.2	5622.02
789.3	5627.15
789.4	5632.28
789.5	5637.41
789.6	5642.54
789.7	5647.67
789.8	5652.8
789.9	5657.93
790.0	5663.06
790.1	5668.19
790.2	5673.32
790.3	5678.45
790.4	5683.58
790.5	5688.71
790.6	5693.84
790.7	5698.97
790.8	5704.1
790.9	5709.23
791.0	5714.36
791.1	5719.49
791.2	5724.62
791.3	5729.75
791.4	5734.88
791.5	5740.01
791.6	5745.14
791.7	5750.27
791.8	5755.4
791.9	5760.53
792.0	5765.66
792.1	5770.79
792.2	5775.92
792.3	5781.05
792.4	5786.18
792.5	5791.31
792.6	5796.44
792.7	5801.57
792.8	5806.7
792.9	5811.83
793.0	5816.96
793.1	5822.09
793.2	5827.22
793.3	5832.35
793.4	5837.48
793.5	5842.61
793.6	5847.74
793.7	5852.87
793.8	5858.0
793.9	5863.13
794.0	5868.26
794.1	5873.39
794.2	5878.52
794.3	5883.65
794.4	5888.78
794.5	5893.91
794.6	5899.04
794.7	5904.17
794.8	5909.3
794.9	5914.43
795.0	5919.56
795.1	5924.69
795.2	5929.82
795.3	5934.95
795.4	5940.08
795.5	5945.21
795.6	5950.34
795.7	5955.47
795.8	5960.6
795.9	5965.73
796.0	5970.86
796.1	5975.99
796.2	5981.12
796.3	5986.25
796.4	5991.38
796.5	5996.51
796.6	6001.64
796.7	6006.77
796.8	6011.9
796.9	6017.03
797.0	6022.16
797.1	6027.29
797.2	6032.42
797.3	6037.55
797.4	6042.68
797.5	6047.81
797.6	6052.94
797.7	6058.07
797.8	6063.2
797.9	6068.33
798.0	6073.46
798.1	6078.59
798.2	6083.72
798.3	6088.85
798.4	6093.98
798.5	6099.11
798.6	6104.24
798.7	6109.37
798.8	6114.5
798.9	6119.63
799.0	6124.76
799.1	6129.89
799.2	6135.02
799.3	6140.15
799.4	6145.28
799.5	6150.41
799.6	6155.54
799.7	6160.67
799.8	6165.8
799.9	6170.93
800.0	6176.06
800.1	6181.19
800.2	6186.32
800.3	6191.45
800.4	6196.58
800.5	6201.71
800.6	6206.84
800.7	6211.97
800.8	6217.1
800.9	6222.23
801.0	6227.36
801.1	6232.49
801.2	6237.62
801.3	6242.75
801.4	6247.88
801.5	6253.01
801.6	6258.14
801.7	6263.27
801.8	6268.4
801.9	6273.53
802.0	6278.66
802.1	6283.79
802.2	6288.92
802.3	6294.05
802.4	6299.18
802.5	6304.31
802.6	6309.44
802.7	6314.57
802.8	6319.7
802.9	6324.83
803.0	6329.96
803.1	6335.09
803.2	6340.22
803.3	6345.35
803.4	6350.48
803.5	6355.61
803.6	6360.74
803.7	6365.87
803.8	6371.0
803.9	6376.13
804.0	6381.26
804.1	6386.39
804.2	6391.52
804.3	6396.65
804.4	6401.78
804.5	6406.91
804.6	6412.04
804.7	6417.17
804.8	6422.3
804.9	6427.43
805.0	6432.56
805.1	6437.69
805.2	6442.82
805.3	6447.95
805.4	6453.08
805.5	6458.21
805.6	6463.34
805.7	6468.47
805.8	6473.6
805.9	6478.73
806.0	6483.86
806.1	6488.99
806.2	6494.12
806.3	6499.25
806.4	6504.38
806.5	6509.51
806.6	6514.64
806.7	6519.77
806.8	6524.9
806.9	6530.03
807.0	6535.16
807.1	6540.29
807.2	6545.42
807.3	6550.55
807.4	6555.68
807.5	6560.81
807.6	6565.94
807.7	6571.07
807.8	6576.2
807.9	6581.33
808.0	6586.46
808.1	6591.59
808.2	6596.72
808.3	6601.85
808.4	6606.98
808.5	6612.11
808.6	6617.24
808.7	6622.37
808.8	6627.5
808.9	6632.63
809.0	6637.76
809.1	6642.89
809.2	6648.02
809.3	6653.15
809.4	6658.28
809.5	6663.41
809.6	6668.54
809.7	6673.67
809.8	6678.8
809.9	6683.93
810.0	6689.06
810.1	6694.19
810.2	6699.32
810.3	6704.45
810.4	6709.58
810.5	6714.71
810.6	6719.84
810.7	6724.97
810.8	6730.1
810.9	6735.23
811.0	6740.36
811.1	6745.49
811.2	6750.62
811.3	6755.75
811.4	6760.88
811.5	6766.01
811.6	6771.14
811.7	6776.27
811.8	6781.4
811.9	6786.53
812.0	6791.66
812.1	6796.79
812.2	6801.92
812.3	6807.05
812.4	6812.18
812.5	6817.31
812.6	6822.44
812.7	6827.57
812.8	6832.7
812.9	6837.83
813.0	6842.96
813.1	6848.09
813.2	6853.22
813.3	6858.35
813.4	6863.48
813.5	6868.61
813.6	6873.74
813.7	6878.87
813.8	6884.0
813.9	6889.13
814.0	6894.26
814.1	6899.39
814.2	6904.52
814.3	6909.65
814.4	6914.78
814.5	6919.91
814.6	6925.04
814.7	6930.17
814.8	6935.3
814.9	6940.43
815.0	6945.56
815.1	6950.69
815.2	6955.82
815.3	6960.95
815.4	6966.08
815.5	6971.21
815.6	6976.34
815.7	6981.47
815.8	6986.6
815.9	6991.73
816.0	6996.86
816.1	7001.99
816.2	7007.12
816.3	7012.25
816.4	7017.38
816.5	7022.51
816.6	7027.64
816.7	7032.77
816.8	7037.9
816.9	7043.03
817.0	7048.16
817.1	7053.29
817.2	7058.42
817.3	7063.55
817.4	7068.68
817.5	7073.81
817.6	7078.94
817.7	7084.07
817.8	7089.2
817.9	7094.33
818.0	7099.46
818.1	7104.59
818.2	7109.72
818.3	7114.85
818.4	7119.98
818.5	7125.11
818.6	7130.24
818.7	7135.37
818.8	7140.5
818.9	7145.63
819.0	7150.76
819.1	7155.89
819.2	7161.02
819.3	7166.15
819.4	7171.28
819.5	7176.41
819.6	7181.54
819.7	7186.67
819.8	7191.8
819.9	7196.93
820.0	7202.06
820.1	7207.19
820.2	7212.32
820.3	7217.45
820.4	7222.58
820.5	7227.71
820.6	7232.84
820.7	7237.97
820.8	7243.1
820.9	7248.23
821.0	7253.36
821.1	7258.49
821.2	7263.62
821.3	7268.75
821.4	7273.88
821.5	7279.01
821.6	7284.14
821.7	7289.27
821.8	7294.4
821.9	7299.53
822.0	7304.66
822.1	7309.79
822.2	7314.92
822.3	7320.05
822.4	7325.18
822.5	7330.31
822.6	7335.44
822.7	7340.57
822.8	7345.7
822.9	7350.83
823.0	7355.96
823.1	7361.09
823.2	7366.22
823.3	7371.35
823.4	7376.48
823.5	7381.61
823.6	7386.74
823.7	7391.87
823.8	7397.0
823.9	7402.13
824.0	7407.26
824.1	7412.39
824.2	7417.52
824.3	7422.65
824.4	7427.78
824.5	7432.91
824.6	7438.04
824.7	7443.17
824.8	7448.3
824.9	7453.43
825.0	7458.56
825.1	7463.69
825.2	7468.82
825.3	7473.95
825.4	7479.08
825.5	7484.21
825.6	7489.34
825.7	7494.47
825.8	7499.6
825.9	7504.73
826.0	7509.86
826.1	7514.99
826.2	7520.12
826.3	7525.25
826.4	7530.38
826.5	7535.51
826.6	7540.64
826.7	7545.77
826.8	7550.9
826.9	7556.03
827.0	7561.16
827.1	7566.29
827.2	7571.42
827.3	7576.55
827.4	7581.68
827.5	7586.81
827.6	7591.94
827.7	7597.07
827.8	7602.2
827.9	7607.33
828.0	7612.46
828.1	7617.59
828.2	7622.72
828.3	7627.85
828.4	7632.98
828.5	7638.11
828.6	7643.24
828.7	7648.37
828.8	7653.5
828.9	7658.63
829.0	7663.76
829.1	7668.89
829.2	7674.02
829.3	7679.15
829.4	7684.28
829.5	7689.41
829.6	7694.54
829.7	7699.67
829.8	7704.8
829.9	7709.93
830.0	7715.06
830.1	7720.19
830.2	7725.32
830.3	7730.45
830.4	7735.58
830.5	7740.71
830.6	7745.84
830.7	7750.97
830.8	7756.1
830.9	7761.23
831.0	7766.36
831.1	7771.49
831.2	7776.62
831.3	7781.75
831.4	7786.88
831.5	7792.01
831.6	7797.14
831.7	7802.27
831.8	7807.4
831.9	7812.53
832.0	7817.66
832.1	7822.79
832.2	7827.92
832.3	7833.05
832.4	7838.18
832.5	7843.31
832.6	7848.44
832.7	7853.57
832.8	7858.7
832.9	7863.83
833.0	7868.96
833.1	7874.09
833.2	7879.22
833.3	7884.35
833.4	7889.48
833.5	7894.61
833.6	7899.74
833.7	7904.87
833.8	7910.0
833.9	7915.13
834.0	7920.26
834.1	7925.39
834.2	7930.52
834.3	7935.65
834.4	7940.78
834.5	7945.91
834.6	7951.04
834.7	7956.17
834.8	7961.3
834.9	7966.43
835.0	7971.56
835.1	7976.69
835.2	7981.82
835.3	7986.95
835.4	7992.08
835.5	7997.21
835.6	8002.34
835.7	8007.47
835.8	8012.6
835.9	8017.73
836.0	8022.86
836.1	8027.99
836.2	8033.12
836.3	8038.25
836.4	8043.38
836.5	8048.51
836.6	8053.64
836.7	8058.77
836.8	8063.9
836.9	8069.03
837.0	8074.16
837.1	8079.29
837.2	8084.42
837.3	8089.55
837.4	8094.68
837.5	8099.81
837.6	8104.94
837.7	8110.07
837.8	8115.2
837.9	8120.33
838.0	8125.46
838.1	8130.59
838.2	8135.72
838.3	8140.85
838.4	8145.98
838.5	8151.11
838.6	8156.24
838.7	8161.37
838.8	8166.5
838.9	8171.63
839.0	8176.76
839.1	8181.89
839.2	8187.02
839.3	8192.15
839.4	8197.28
839.5	8202.41
839.6	8207.54
839.7	8212.67
839.8	8217.8
839.9	8222.93
840.0	8228.06
840.1	8233.19
840.2	8238.32
840.3	8243.45
840.4	8248.58
840.5	8253.71
840.6	8258.84
840.7	8263.97
840.8	8269.1
840.9	8274.23
841.0	8279.36
841.1	8284.49
841.2	8289.62
841.3	8294.75
841.4	8299.88
841.5	8305.01
841.6	8310.14
841.7	8315.27
841.8	8320.4
841.9	8325.53
842.0	8330.66
842.1	8335.79
842.2	8340.92
