TimeStamp,EventID,Parameter,Signal,Cycle,CL,YellowStart,RedStart,GreenStart,GreenTime,AIC,TUG,SSC,Headway,ODT,Gap
2022-12-14T15:02:00.800Z,82,11,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,104.8,-23.5,GG,5,1,4
2022-12-14T15:02:02.900Z,82,9,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,106.9,-25.6,GG,6.3,1.1,5.2
2022-12-14T15:02:05.400Z,82,10,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,109.4,-28.1,GG,1.6,0.9,0.7
2022-12-14T15:02:05.800Z,82,11,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,109.8,-28.5,GG,2.5,0.6,1.9
2022-12-14T15:02:07Z,82,10,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,111,-29.7,GG,5.3,0.8,4.5
2022-12-14T15:02:08.300Z,82,11,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,112.3,-31,GG,6.4,0.8,5.6
2022-12-14T15:02:09.200Z,82,9,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,113.2,-31.9,GG,2,0.9,1.1
2022-12-14T15:02:11.200Z,82,9,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,115.2,-33.9,GG,5.2,0.9,4.3
2022-12-14T15:02:12.300Z,82,10,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,116.3,-35,GG,4.8,0.7,4.1
2022-12-14T15:02:14.700Z,82,11,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,118.7,-37.4,GG,4.4,0.9,3.5
2022-12-14T15:02:16.400Z,82,9,Y,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,0.4,80,YG,12.1,0.8,11.3
2022-12-14T15:02:17.100Z,82,10,Y,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,1.1,79.3,YY,3.3,0.9,2.4
2022-12-14T15:02:19.100Z,82,11,Y,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,3.1,77.3,YR,5.7,0.9,4.8
2022-12-14T15:02:20.400Z,82,10,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,4.4,76,RR,0.9,0.8,0.1
2022-12-14T15:02:21.300Z,82,10,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,5.3,75.1,RR,6.9,0.1,6.8
2022-12-14T15:02:24.800Z,82,11,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,8.8,71.6,RG,83,81.9,1.1
2022-12-14T15:02:28.200Z,82,10,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,12.2,68.2,RG,76.3,75,1.3
2022-12-14T15:02:28.500Z,82,9,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,12.5,67.9,RY,76.9,76.3,0.6
2022-12-14T15:03:44.500Z,82,10,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,88.5,-8.1,GG,5.6,4.5,1.1
2022-12-14T15:03:45.400Z,82,9,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,89.4,-9,GG,6.9,3.5,3.4
2022-12-14T15:03:47.800Z,82,11,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,91.8,-11.4,GG,22.2,2.2,20
2022-12-14T15:03:50.100Z,82,10,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,94.1,-13.7,GG,2.4,1.7,0.7
2022-12-14T15:03:52.300Z,82,9,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,96.3,-15.9,GG,13.8,1,12.8
2022-12-14T15:03:52.500Z,82,10,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,96.5,-16.1,GG,17.5,1.5,16
2022-12-14T15:04:06.100Z,82,9,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,110.1,-29.7,GG,5.3,0.8,4.5
2022-12-14T15:04:10Z,82,10,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,114,-33.6,GG,2.8,1,1.8
2022-12-14T15:04:10Z,82,11,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,114,-33.6,GG,2.1,0.9,1.2
2022-12-14T15:04:11.400Z,82,9,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,115.4,-35,GG,43.3,1,42.3
2022-12-14T15:04:12.100Z,82,11,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,116.1,-35.7,GG,7.7,0.6,7.1
2022-12-14T15:04:12.800Z,82,10,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,116.8,-36.4,GG,3.3,1,2.3
2022-12-14T15:04:16.100Z,82,10,Y,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,0.1,68.6,YY,4.9,0.9,4
2022-12-14T15:04:19.800Z,82,11,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,3.8,64.9,RG,72.7,71.5,1.2
2022-12-14T15:04:21Z,82,10,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,5,63.7,RG,71.8,70.9,0.9
2022-12-14T15:04:54.700Z,82,9,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,38.7,30,RG,37.7,37.2,0.5
2022-12-14T15:05:32.400Z,82,9,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,76.4,-7.7,GG,3.2,2.4,0.8
2022-12-14T15:05:32.500Z,82,11,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,76.5,-7.8,GG,5,4,1
2022-12-14T15:05:32.800Z,82,10,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,76.8,-8.1,GG,2.9,2,0.9
2022-12-14T15:05:35.600Z,82,9,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,79.6,-10.9,GG,5.6,2.3,3.3
2022-12-14T15:05:35.700Z,82,10,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,79.7,-11,GG,2.8,1.8,1
2022-12-14T15:05:37.500Z,82,11,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,81.5,-12.8,GG,51.7,1.5,50.2
2022-12-14T15:05:38.500Z,82,10,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,82.5,-13.8,GG,1.7,1.5,0.2
2022-12-14T15:05:40.200Z,82,10,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,84.2,-15.5,GG,14.9,2.9,12
2022-12-14T15:05:41.200Z,82,9,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,85.2,-16.5,GG,20.1,1.5,18.6
2022-12-14T15:05:55.100Z,82,10,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,99.1,-30.4,GG,8.2,1,7.2
2022-12-14T15:06:01.300Z,82,9,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,105.3,-36.6,GG,5.4,0.9,4.5
2022-12-14T15:06:03.300Z,82,10,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,107.3,-38.6,GG,3.1,1,2.1
2022-12-14T15:06:06.400Z,82,10,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,110.4,-41.7,GG,18.7,0.9,17.8
2022-12-14T15:06:06.700Z,82,9,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,110.7,-42,GG,4.2,0.9,3.3
2022-12-14T15:06:10.900Z,82,9,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,114.9,-46.2,GG,18.9,1.7,17.2
2022-12-14T15:06:25.100Z,82,10,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,9.1,63.4,RG,77.1,76.4,0.7
2022-12-14T15:06:29.200Z,82,11,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,13.2,59.3,RG,70.2,69.6,0.6
2022-12-14T15:06:29.800Z,82,9,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,13.8,58.7,RG,71.7,67.3,4.4
2022-12-14T15:07:39.400Z,82,11,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,83.4,-10.9,GG,4.2,3.5,0.7
2022-12-14T15:07:41.500Z,82,9,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,85.5,-13,GG,2.6,1.9,0.7
2022-12-14T15:07:42.200Z,82,10,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,86.2,-13.7,GG,2.6,1.8,0.8
2022-12-14T15:07:43.600Z,82,11,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,87.6,-15.1,GG,2.5,1.7,0.8
2022-12-14T15:07:44.100Z,82,9,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,88.1,-15.6,GG,4.9,3.7,1.2
2022-12-14T15:07:44.800Z,82,10,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,88.8,-16.3,GG,5.2,4.9,0.3
2022-12-14T15:07:46.100Z,82,11,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,90.1,-17.6,GG,3.8,1.5,2.3
2022-12-14T15:07:49Z,82,9,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,93,-20.5,GG,1.9,1.5,0.4
2022-12-14T15:07:49.900Z,82,11,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,93.9,-21.4,GG,1.5,1.4,0.1
2022-12-14T15:07:50Z,82,10,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,94,-21.5,GG,1.7,1.4,0.3
2022-12-14T15:07:50.900Z,82,9,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,94.9,-22.4,GG,4.1,1.5,2.6
2022-12-14T15:07:51.400Z,82,11,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,95.4,-22.9,GG,2.8,1.3,1.5
2022-12-14T15:07:51.700Z,82,10,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,95.7,-23.2,GG,33.9,2.2,31.7
2022-12-14T15:07:54.200Z,82,11,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,98.2,-25.7,GG,24.4,1.3,23.1
2022-12-14T15:07:55Z,82,9,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,99,-26.5,GG,13.9,1.2,12.7
2022-12-14T15:08:08.900Z,82,9,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,112.9,-40.4,GG,16.4,1.8,14.6
2022-12-14T15:08:18.600Z,82,11,Y,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,2.6,71.1,YR,14.2,1,13.2
2022-12-14T15:08:25.300Z,82,9,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,9.3,64.4,RG,71.7,70.9,0.8
2022-12-14T15:08:25.600Z,82,10,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,9.6,64.1,RG,70.4,70.2,0.2
2022-12-14T15:08:32.800Z,82,11,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,16.8,56.9,RG,64.3,63.3,1
2022-12-14T15:09:36Z,82,10,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,80,-6.3,GG,3.1,2,1.1
2022-12-14T15:09:37Z,82,9,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,81,-7.3,GG,8.3,1.9,6.4
2022-12-14T15:09:37.100Z,82,11,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,81.1,-7.4,GG,7.6,2.4,5.2
2022-12-14T15:09:39.100Z,82,10,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,83.1,-9.4,GG,2.9,1.8,1.1
2022-12-14T15:09:42Z,82,10,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,86,-12.3,GG,5.1,1.6,3.5
2022-12-14T15:09:44.700Z,82,11,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,88.7,-15,GG,54.3,1.1,53.2
2022-12-14T15:09:45.300Z,82,9,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,89.3,-15.6,GG,6.5,3.8,2.7
2022-12-14T15:09:47.100Z,82,10,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,91.1,-17.4,GG,10,1.2,8.8
2022-12-14T15:09:51.800Z,82,9,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,95.8,-22.1,GG,5.6,1.8,3.8
2022-12-14T15:09:57.100Z,82,10,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,101.1,-27.4,GG,7.4,0.7,6.7
2022-12-14T15:09:57.400Z,82,9,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,101.4,-27.7,GG,4.4,0.9,3.5
2022-12-14T15:10:01.800Z,82,9,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,105.8,-32.1,GG,40.6,0.8,39.8
2022-12-14T15:10:04.500Z,82,10,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,108.5,-34.8,GG,4,1,3
2022-12-14T15:10:08.500Z,82,10,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,112.5,-38.8,GG,30,1,29
2022-12-14T15:10:38.500Z,82,10,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,22.5,54.6,RG,61.1,60.9,0.2
2022-12-14T15:10:39Z,82,11,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,23,54.1,RG,60.4,60,0.4
2022-12-14T15:10:42.400Z,82,9,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,26.4,50.7,RG,59.5,58.7,0.8
2022-12-14T15:11:39.400Z,82,11,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,83.4,-6.3,GG,4.7,4.2,0.5
2022-12-14T15:11:39.600Z,82,10,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,83.6,-6.5,GG,2.9,2.4,0.5
2022-12-14T15:11:41.900Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,85.9,-8.8,GG,2.9,1.8,1.1
2022-12-14T15:11:42.500Z,82,10,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,86.5,-9.4,GG,3,1.8,1.2
2022-12-14T15:11:44.100Z,82,11,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,88.1,-11,GG,30,1.8,28.2
2022-12-14T15:11:44.800Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,88.8,-11.7,GG,2.7,1.6,1.1
2022-12-14T15:11:45.500Z,82,10,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,89.5,-12.4,GG,26.9,1.9,25
2022-12-14T15:11:47.500Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,91.5,-14.4,GG,3.1,1.5,1.6
2022-12-14T15:11:50.600Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,94.6,-17.5,GG,12.7,1.4,11.3
2022-12-14T15:12:03.300Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,107.3,-30.2,GG,3.2,2.3,0.9
2022-12-14T15:12:06.500Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,110.5,-33.4,GG,2.8,2,0.8
2022-12-14T15:12:09.300Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,113.3,-36.2,GG,2.5,2.3,0.2
2022-12-14T15:12:11.800Z,82,9,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,115.8,-38.7,GG,4.3,4,0.3
2022-12-14T15:12:12.400Z,82,10,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,116.4,-39.3,GG,1.7,1.1,0.6
2022-12-14T15:12:14.100Z,82,10,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,118.1,-41,GG,2.4,1.1,1.3
2022-12-14T15:12:14.100Z,82,11,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,118.1,-41,GG,7,0.9,6.1
2022-12-14T15:12:16.100Z,82,9,Y,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,0.1,76.3,YG,14.4,0.5,13.9
2022-12-14T15:12:16.500Z,82,10,Y,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,0.5,75.9,YY,2,1.2,0.8
2022-12-14T15:12:18.500Z,82,10,Y,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,2.5,73.9,YY,2.1,1,1.1
2022-12-14T15:12:20.600Z,82,10,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,4.6,71.8,RR,5.9,0.9,5
2022-12-14T15:12:21.100Z,82,11,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,5.1,71.3,RG,87.7,86.9,0.8
2022-12-14T15:12:26.500Z,82,10,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,10.5,65.9,RG,70.5,69.7,0.8
2022-12-14T15:12:30.500Z,82,9,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,14.5,61.9,RY,74.9,74,0.9
2022-12-14T15:13:37Z,82,10,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,81,-4.6,GG,5.3,4.9,0.4
2022-12-14T15:13:42.300Z,82,10,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,86.3,-9.9,GG,1.8,1.7,0.1
2022-12-14T15:13:44.100Z,82,10,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,88.1,-11.7,GG,2.1,1.5,0.6
2022-12-14T15:13:45.400Z,82,9,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,89.4,-13,GG,5.9,5.3,0.6
2022-12-14T15:13:46.200Z,82,10,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,90.2,-13.8,GG,1.6,1.5,0.1
2022-12-14T15:13:47.800Z,82,10,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,91.8,-15.4,GG,2.2,1.4,0.8
2022-12-14T15:13:48.800Z,82,11,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,92.8,-16.4,GG,3.1,2.1,1
2022-12-14T15:13:50Z,82,10,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,94,-17.6,GG,2.8,1.1,1.7
2022-12-14T15:13:51.300Z,82,9,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,95.3,-18.9,GG,3.4,3.3,0.1
2022-12-14T15:13:51.900Z,82,11,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,95.9,-19.5,GG,2.5,1.8,0.7
