TimeStamp,EventID,Parameter,Signal,Cycle,CL,YellowStart,RedStart,GreenStart,GreenTime,AIC,TUG,SSC,Headway,ODT,Gap
2022-12-14T15:02:16.500Z,82,28,Y,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,0.5,79.9,YY,3,0.3,2.7
2022-12-14T15:02:19.500Z,82,28,Y,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,3.5,76.9,YR,2.1,0.4,1.7
2022-12-14T15:02:21.600Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,5.6,74.8,RR,14.6,0.4,14.2
2022-12-14T15:02:36.200Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,20.2,60.2,RR,10.8,0.8,10
2022-12-14T15:02:47Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,31,49.4,RR,33,0.6,32.4
2022-12-14T15:03:20Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,64,16.4,RR,25,0.6,24.4
2022-12-14T15:03:45Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,89,-8.6,GG,20.3,0.6,19.7
2022-12-14T15:04:05.300Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,109.3,-28.9,GG,3.1,0.4,2.7
2022-12-14T15:04:08.400Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,112.4,-32,GG,3.6,0.4,3.2
2022-12-14T15:04:12Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,116,-35.6,GG,4,0.3,3.7
2022-12-14T15:04:16Z,82,28,Y,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,0,68.7,YY,38.4,0.3,38.1
2022-12-14T15:04:54.400Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,38.4,30.3,RR,7.1,0.4,6.7
2022-12-14T15:05:01.500Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,45.5,23.2,RR,5.3,0.5,4.8
2022-12-14T15:05:06.800Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,50.8,17.9,RR,16,0.7,15.3
2022-12-14T15:05:22.800Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,66.8,1.9,RR,8.6,0.6,8
2022-12-14T15:05:31.400Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,75.4,-6.7,GG,3.6,0.6,3
2022-12-14T15:05:35Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,79,-10.3,GG,15.6,0.4,15.2
2022-12-14T15:05:50.600Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,94.6,-25.9,GG,8.4,0.3,8.1
2022-12-14T15:05:59Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,103,-34.3,GG,3.5,0.3,3.2
2022-12-14T15:06:02.500Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,106.5,-37.8,GG,16.7,0.4,16.3
2022-12-14T15:06:19.200Z,82,28,Y,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,3.2,69.3,YY,5.2,0.3,4.9
2022-12-14T15:06:24.400Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,8.4,64.1,RR,1.7,0.6,1.1
2022-12-14T15:06:26.100Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,10.1,62.4,RR,3.4,0.4,3
2022-12-14T15:06:29.500Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,13.5,59,RR,7,0.9,6.1
2022-12-14T15:06:36.500Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,20.5,52,RR,12.6,1.6,11
2022-12-14T15:06:49.100Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,33.1,39.4,RR,5.2,0.5,4.7
2022-12-14T15:06:54.300Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,38.3,34.2,RR,6.1,0.9,5.2
2022-12-14T15:07:00.400Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,44.4,28.1,RR,6.3,0.8,5.5
2022-12-14T15:07:06.700Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,50.7,21.8,RR,16.6,1,15.6
2022-12-14T15:07:23.300Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,67.3,5.2,RR,18,3.1,14.9
2022-12-14T15:07:41.300Z,82,28,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,85.3,-12.8,GG,3.1,1.2,1.9
2022-12-14T15:07:44.400Z,82,28,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,88.4,-15.9,GG,34.1,0.9,33.2
2022-12-14T15:08:18.500Z,82,28,Y,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,2.5,71.2,YY,2.3,0.4,1.9
2022-12-14T15:08:20.800Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,4.8,68.9,RR,1.2,0.4,0.8
2022-12-14T15:08:22Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,6,67.7,RR,1.4,0.5,0.9
2022-12-14T15:08:23.400Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,7.4,66.3,RR,21.3,0.5,20.8
2022-12-14T15:08:44.700Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,28.7,45,RR,19.4,0.5,18.9
2022-12-14T15:09:04.100Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,48.1,25.6,RR,37.1,0.6,36.5
2022-12-14T15:09:41.200Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,85.2,-11.5,GG,12.6,0.5,12.1
2022-12-14T15:09:53.800Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,97.8,-24.1,GG,6.5,0.2,6.3
2022-12-14T15:10:00.300Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,104.3,-30.6,GG,4.4,0.4,4
2022-12-14T15:10:04.700Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,108.7,-35,GG,27,0.3,26.7
2022-12-14T15:10:31.700Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,15.7,61.4,RR,2.2,0.3,1.9
2022-12-14T15:10:33.900Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,17.9,59.2,RR,6.6,0.4,6.2
2022-12-14T15:10:40.500Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,24.5,52.6,RR,2.4,0.5,1.9
2022-12-14T15:10:42.900Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,26.9,50.2,RR,28.6,0.5,28.1
2022-12-14T15:11:11.500Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,55.5,21.6,RR,12,0.6,11.4
2022-12-14T15:11:23.500Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,67.5,9.6,RG,43.6,41.8,1.8
2022-12-14T15:12:07.100Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,111.1,-34,GG,3.4,1.2,2.2
2022-12-14T15:12:10.500Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,114.5,-37.4,GG,2.2,0.7,1.5
2022-12-14T15:12:12.700Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,116.7,-39.6,GG,2.6,0.6,2
2022-12-14T15:12:15.300Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,119.3,-42.2,GG,1.6,0.6,1
2022-12-14T15:12:16.900Z,82,28,Y,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,0.9,75.5,YY,2,0.5,1.5
2022-12-14T15:12:18.900Z,82,28,Y,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,2.9,73.5,YR,5.1,0.7,4.4
2022-12-14T15:12:24Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,8,68.4,RR,2.6,0.6,2
2022-12-14T15:12:26.600Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,10.6,65.8,RR,1.8,0.7,1.1
2022-12-14T15:12:28.400Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,12.4,64,RR,3.5,0.8,2.7
2022-12-14T15:12:31.900Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,15.9,60.5,RR,1.7,0.7,1
2022-12-14T15:12:33.600Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,17.6,58.8,RR,6.3,0.9,5.4
2022-12-14T15:12:39.900Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,23.9,52.5,RR,8.5,2.7,5.8
2022-12-14T15:12:48.400Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,32.4,44,RR,58.5,14.1,44.4
2022-12-14T15:13:46.900Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,90.9,-14.5,GG,3.2,1.7,1.5
2022-12-14T15:13:50.100Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,94.1,-17.7,GG,2.1,1,1.1
2022-12-14T15:13:52.200Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,96.2,-19.8,GG,7.1,1,6.1
2022-12-14T15:13:59.300Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,103.3,-26.9,GG,12.5,0.4,12.1
2022-12-14T15:14:11.800Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,115.8,-39.4,GG,,0.4,
